repo,pr_id,title,merged,context_type,prompt_type,prompt,response,pred_merge,elapsed_s,response_length,created_at
microsoft/vscode,324160,fix: prevent unbounded PersistentProtocol replay buffer,False,3,cot,"You are a senior GitHub code reviewer.
Based on the provided pull request context, answer the following:
1. Merge Prediction: should this PR be merged? Answer Yes or No.
2. Review Comment: provide a concise, practical code review comment that explains strengths, issues, and improvement suggestions.
Include your reasoning in the response.
Think step by step and analyze the PR context before giving your answer.

Context:
Diff summary:
Modified files (3):
- src/vs/base/parts/ipc/common/ipc.net.ts
- src/vs/base/parts/ipc/test/node/ipc.net.test.ts
- src/vs/platform/remote/common/remoteAgentConnection.ts
Additions: 164, Deletions: 2

Note: the dataset does not contain actual unified diff patches, so this summary uses file-level change metadata.

Commit Messages:
fix: prevent unbounded PersistentProtocol replay buffer

Fixes a memory leak in `PersistentProtocol`.

`PersistentProtocol` keeps every regular message in `_outgoingUnackMsg`
until the peer acknowledges it. That queue is also the replay buffer used
when a connection reconnects.

When a connection is dead, congested, or stuck reconnecting,
acknowledgements can stop advancing while callers continue to send
messages. In that state, `_outgoingUnackMsg` keeps retaining every
unacknowledged payload until the protocol is disposed.

Bound the replay buffer by both message count and retained payload bytes.
When either limit is exceeded, emit a dedicated replay-buffer-overflow
timeout reason, clear the buffer, and treat the overflow as unrecoverable
for remote connections.

Add node IPC regression tests for both byte-limit and count-limit overflow
paths.","LLM_ERROR: Error code: 402 - {'error': {'message': 'The free trial quota for the service has been exhausted and postpaid billing is not enabled, so the service cannot be accessed. Please go to Console > Online Inference Service to enable postpaid billing. See: https://console.cloud.tencent.com/tokenhub/inference', 'message_zh': '服务免费体验额度已耗尽，且未开启后付费，无法正常访问。请前往控制台 > 在线推理服务开启后付费，查看链接：https://console.cloud.tencent.com/tokenhub/inference', 'code': '401008', 'type': 'gateway_error', 'request_id': 'fbedb418-b34d-407b-86b7-81b90c901e68'}}",,0.0,536,2026-07-13T12:30:30.142895+00:00
microsoft/vscode,324157,Fix tool selection in Local harness,True,3,cot,"You are a senior GitHub code reviewer.
Based on the provided pull request context, answer the following:
1. Merge Prediction: should this PR be merged? Answer Yes or No.
2. Review Comment: provide a concise, practical code review comment that explains strengths, issues, and improvement suggestions.
Include your reasoning in the response.
Think step by step and analyze the PR context before giving your answer.

Context:
Diff summary:
Modified files (2):
- src/vs/workbench/contrib/chat/browser/widget/input/chatSelectedTools.ts
- src/vs/workbench/contrib/chat/test/browser/widget/input/chatSelectedTools.test.ts
Additions: 58, Deletions: 0

Note: the dataset does not contain actual unified diff patches, so this summary uses file-level change metadata.

Commit Messages:
Fix tool selection in Local harness","LLM_ERROR: Error code: 402 - {'error': {'message': 'The free trial quota for the service has been exhausted and postpaid billing is not enabled, so the service cannot be accessed. Please go to Console > Online Inference Service to enable postpaid billing. See: https://console.cloud.tencent.com/tokenhub/inference', 'message_zh': '服务免费体验额度已耗尽，且未开启后付费，无法正常访问。请前往控制台 > 在线推理服务开启后付费，查看链接：https://console.cloud.tencent.com/tokenhub/inference', 'code': '401008', 'type': 'gateway_error', 'request_id': 'a4202b65-effb-4f62-afb5-ae9672ab4997'}}",,0.0,536,2026-07-13T12:30:30.216097+00:00
microsoft/vscode,324143,"Fixed ""Overview"" highlight and tab navigation in ""Agent Customizations for Local"".",False,3,cot,"You are a senior GitHub code reviewer.
Based on the provided pull request context, answer the following:
1. Merge Prediction: should this PR be merged? Answer Yes or No.
2. Review Comment: provide a concise, practical code review comment that explains strengths, issues, and improvement suggestions.
Include your reasoning in the response.
Think step by step and analyze the PR context before giving your answer.

Context:
Diff summary:
Modified files (2):
- src/vs/workbench/contrib/chat/browser/aiCustomization/aiCustomizationManagementEditor.ts
- src/vs/workbench/contrib/chat/browser/aiCustomization/media/aiCustomizationManagement.css
Additions: 38, Deletions: 178

Note: the dataset does not contain actual unified diff patches, so this summary uses file-level change metadata.

Commit Messages:
Fixed ""Overview"" highlight and tab navigation in ""Agent Customizations for Local"".
---
Merge remote-tracking branch 'upstream/main' into dev/yulia-vasyura/overview-highlight-fix

# Conflicts:
#	src/vs/workbench/contrib/chat/browser/aiCustomization/aiCustomizationManagementEditor.ts","LLM_ERROR: Error code: 402 - {'error': {'message': 'The free trial quota for the service has been exhausted and postpaid billing is not enabled, so the service cannot be accessed. Please go to Console > Online Inference Service to enable postpaid billing. See: https://console.cloud.tencent.com/tokenhub/inference', 'message_zh': '服务免费体验额度已耗尽，且未开启后付费，无法正常访问。请前往控制台 > 在线推理服务开启后付费，查看链接：https://console.cloud.tencent.com/tokenhub/inference', 'code': '401008', 'type': 'gateway_error', 'request_id': 'acd3acc3-e22d-4466-8e5f-a4508123d0e8'}}",,0.0,536,2026-07-13T12:30:30.289419+00:00
microsoft/vscode,324135,Update distro commit (main),False,3,cot,"You are a senior GitHub code reviewer.
Based on the provided pull request context, answer the following:
1. Merge Prediction: should this PR be merged? Answer Yes or No.
2. Review Comment: provide a concise, practical code review comment that explains strengths, issues, and improvement suggestions.
Include your reasoning in the response.
Think step by step and analyze the PR context before giving your answer.

Context:
Diff summary:
Modified files (1):
- package.json
Additions: 1, Deletions: 1

Note: the dataset does not contain actual unified diff patches, so this summary uses file-level change metadata.

Commit Messages:
Update distro commit to a78eb828","LLM_ERROR: Error code: 402 - {'error': {'message': 'The free trial quota for the service has been exhausted and postpaid billing is not enabled, so the service cannot be accessed. Please go to Console > Online Inference Service to enable postpaid billing. See: https://console.cloud.tencent.com/tokenhub/inference', 'message_zh': '服务免费体验额度已耗尽，且未开启后付费，无法正常访问。请前往控制台 > 在线推理服务开启后付费，查看链接：https://console.cloud.tencent.com/tokenhub/inference', 'code': '401008', 'type': 'gateway_error', 'request_id': '2e756dc2-cfbc-4da7-9dca-f4df679c4ebe'}}",,0.0,536,2026-07-13T12:30:30.364425+00:00
microsoft/vscode,324132,sessions: fix endless spinner in Changes view for non-git folders,False,3,cot,"You are a senior GitHub code reviewer.
Based on the provided pull request context, answer the following:
1. Merge Prediction: should this PR be merged? Answer Yes or No.
2. Review Comment: provide a concise, practical code review comment that explains strengths, issues, and improvement suggestions.
Include your reasoning in the response.
Think step by step and analyze the PR context before giving your answer.

Context:
Diff summary:
Modified files (1):
- src/vs/sessions/contrib/providers/copilotChatSessions/browser/copilotChatSessionsChangesets.ts
Additions: 1, Deletions: 1

Note: the dataset does not contain actual unified diff patches, so this summary uses file-level change metadata.

Commit Messages:
sessions: fix endless spinner in Changes view for non-git folders","LLM_ERROR: Error code: 402 - {'error': {'message': 'The free trial quota for the service has been exhausted and postpaid billing is not enabled, so the service cannot be accessed. Please go to Console > Online Inference Service to enable postpaid billing. See: https://console.cloud.tencent.com/tokenhub/inference', 'message_zh': '服务免费体验额度已耗尽，且未开启后付费，无法正常访问。请前往控制台 > 在线推理服务开启后付费，查看链接：https://console.cloud.tencent.com/tokenhub/inference', 'code': '401008', 'type': 'gateway_error', 'request_id': 'd4f92997-9276-45e8-a415-577fb6550fdb'}}",,0.0,536,2026-07-13T12:30:30.441235+00:00
microsoft/vscode,324128,build(deps-dev): bump tmp from 0.2.6 to 0.2.7 in /test/integration/browser,False,3,cot,"You are a senior GitHub code reviewer.
Based on the provided pull request context, answer the following:
1. Merge Prediction: should this PR be merged? Answer Yes or No.
2. Review Comment: provide a concise, practical code review comment that explains strengths, issues, and improvement suggestions.
Include your reasoning in the response.
Think step by step and analyze the PR context before giving your answer.

Context:
Diff summary:
Modified files (2):
- test/integration/browser/package-lock.json
- test/integration/browser/package.json
Additions: 5, Deletions: 5

Note: the dataset does not contain actual unified diff patches, so this summary uses file-level change metadata.

Commit Messages:
build(deps-dev): bump tmp in /test/integration/browser

Bumps [tmp](https://github.com/raszi/node-tmp) from 0.2.6 to 0.2.7.
- [Changelog](https://github.com/raszi/node-tmp/blob/master/CHANGELOG.md)
- [Commits](https://github.com/raszi/node-tmp/compare/v0.2.6...v0.2.7)

---
updated-dependencies:
- dependency-name: tmp
  dependency-version: 0.2.7
  dependency-type: direct:development
...

Signed-off-by: dependabot[bot] <support@github.com>","LLM_ERROR: Error code: 402 - {'error': {'message': 'The free trial quota for the service has been exhausted and postpaid billing is not enabled, so the service cannot be accessed. Please go to Console > Online Inference Service to enable postpaid billing. See: https://console.cloud.tencent.com/tokenhub/inference', 'message_zh': '服务免费体验额度已耗尽，且未开启后付费，无法正常访问。请前往控制台 > 在线推理服务开启后付费，查看链接：https://console.cloud.tencent.com/tokenhub/inference', 'code': '401008', 'type': 'gateway_error', 'request_id': 'e8c62e10-f1d2-4de5-bc0a-c986e21779c8'}}",,0.0,536,2026-07-13T12:30:30.517104+00:00
microsoft/vscode,324127,Group agent-host models by provider in the picker,False,3,cot,"You are a senior GitHub code reviewer.
Based on the provided pull request context, answer the following:
1. Merge Prediction: should this PR be merged? Answer Yes or No.
2. Review Comment: provide a concise, practical code review comment that explains strengths, issues, and improvement suggestions.
Include your reasoning in the response.
Think step by step and analyze the PR context before giving your answer.

Context:
Diff summary:
Modified files (8):
- src/vs/sessions/contrib/providers/agentHost/browser/baseAgentHostSessionsProvider.ts
- src/vs/workbench/api/browser/mainThreadLanguageModels.ts
- src/vs/workbench/api/test/browser/mainThreadLanguageModels.test.ts
- src/vs/workbench/contrib/chat/browser/agentSessions/agentHost/agentHostLanguageModelProvider.ts
- src/vs/workbench/contrib/chat/browser/widget/input/chatModelPicker.ts
- src/vs/workbench/contrib/chat/common/languageModels.ts
- src/vs/workbench/contrib/chat/test/browser/agentSessions/agentHostLanguageModelProvider.test.ts
- src/vs/workbench/contrib/chat/test/browser/widget/input/chatModelPicker.test.ts
Additions: 252, Deletions: 4

Note: the dataset does not contain actual unified diff patches, so this summary uses file-level change metadata.

Commit Messages:
mark all ext-contributed models as
---
enable manage models action
---
Group agent-host models in the picker by their upstream provider

Add an optional `modelGroup` metadata hint so agent-host models
(which all share one vendor) are bucketed by upstream provider
instead of collapsing into a single section. Presentation-only;
routing stays by vendor. Includes provider and picker tests.
---
Add BYOK defaulting coverage for language model info

Co-authored-by: vritant24 <13074644+vritant24@users.noreply.github.com>","LLM_ERROR: Error code: 402 - {'error': {'message': 'The free trial quota for the service has been exhausted and postpaid billing is not enabled, so the service cannot be accessed. Please go to Console > Online Inference Service to enable postpaid billing. See: https://console.cloud.tencent.com/tokenhub/inference', 'message_zh': '服务免费体验额度已耗尽，且未开启后付费，无法正常访问。请前往控制台 > 在线推理服务开启后付费，查看链接：https://console.cloud.tencent.com/tokenhub/inference', 'code': '401008', 'type': 'gateway_error', 'request_id': '5463b646-bffd-4a07-988e-a1fa70c6810e'}}",,0.0,536,2026-07-13T12:30:30.591687+00:00
microsoft/vscode,324124,Read remote user mcp.json into configuration model,False,3,cot,"You are a senior GitHub code reviewer.
Based on the provided pull request context, answer the following:
1. Merge Prediction: should this PR be merged? Answer Yes or No.
2. Review Comment: provide a concise, practical code review comment that explains strengths, issues, and improvement suggestions.
Include your reasoning in the response.
Think step by step and analyze the PR context before giving your answer.

Context:
Diff summary:
Modified files (2):
- src/vs/workbench/services/configuration/browser/configuration.ts
- src/vs/workbench/services/configuration/test/browser/configurationService.test.ts
Additions: 79, Deletions: 13

Note: the dataset does not contain actual unified diff patches, so this summary uses file-level change metadata.

Commit Messages:
Read remote user mcp.json into configuration model

Remote user configuration only ever loaded settings.json, so mcp.json
on a remote host (WSL/SSH) was never parsed into the configuration
model and never watched for changes. This left mcp inputs/servers
undefined for remote windows, breaking input variable resolution when
starting an MCP server (#256546).

Mirrors the existing standalone-resource handling already used by the
local user and workspace folder configuration layers.
---
Collapse test assertions into a single deepStrictEqual","LLM_ERROR: Error code: 402 - {'error': {'message': 'The free trial quota for the service has been exhausted and postpaid billing is not enabled, so the service cannot be accessed. Please go to Console > Online Inference Service to enable postpaid billing. See: https://console.cloud.tencent.com/tokenhub/inference', 'message_zh': '服务免费体验额度已耗尽，且未开启后付费，无法正常访问。请前往控制台 > 在线推理服务开启后付费，查看链接：https://console.cloud.tencent.com/tokenhub/inference', 'code': '401008', 'type': 'gateway_error', 'request_id': 'a28b297c-ab42-497e-bd58-4470be47d660'}}",,0.0,536,2026-07-13T12:30:30.672849+00:00
microsoft/vscode,324118,Fix browser behaviors in agents window,True,3,cot,"You are a senior GitHub code reviewer.
Based on the provided pull request context, answer the following:
1. Merge Prediction: should this PR be merged? Answer Yes or No.
2. Review Comment: provide a concise, practical code review comment that explains strengths, issues, and improvement suggestions.
Include your reasoning in the response.
Think step by step and analyze the PR context before giving your answer.

Context:
Diff summary:
Modified files (7):
- src/vs/sessions/LAYOUT.md
- src/vs/sessions/LAYOUT_CONTROLLER.md
- src/vs/sessions/contrib/browserView/browser/sessionBrowserView.ts
- src/vs/sessions/contrib/layout/browser/baseSessionLayoutController.md
- src/vs/sessions/contrib/layout/browser/baseSessionLayoutController.ts
- src/vs/sessions/contrib/layout/test/browser/baseSessionLayoutController.test.ts
- src/vs/sessions/contrib/layout/test/browser/layoutControllerTestUtils.ts
Additions: 120, Deletions: 48

Note: the dataset does not contain actual unified diff patches, so this summary uses file-level change metadata.

Commit Messages:
Fix browser behaviors in agents window
---
feedback","LLM_ERROR: Error code: 402 - {'error': {'message': 'The free trial quota for the service has been exhausted and postpaid billing is not enabled, so the service cannot be accessed. Please go to Console > Online Inference Service to enable postpaid billing. See: https://console.cloud.tencent.com/tokenhub/inference', 'message_zh': '服务免费体验额度已耗尽，且未开启后付费，无法正常访问。请前往控制台 > 在线推理服务开启后付费，查看链接：https://console.cloud.tencent.com/tokenhub/inference', 'code': '401008', 'type': 'gateway_error', 'request_id': '31b57e2c-ef6a-4794-9ae3-387d6dbf4741'}}",,0.0,536,2026-07-13T12:30:30.748132+00:00
microsoft/vscode,324117,Enable provider-level ZDR for OpenAI BYOK and surface Responses API stream errors as terminal failures,True,3,cot,"You are a senior GitHub code reviewer.
Based on the provided pull request context, answer the following:
1. Merge Prediction: should this PR be merged? Answer Yes or No.
2. Review Comment: provide a concise, practical code review comment that explains strengths, issues, and improvement suggestions.
Include your reasoning in the response.
Think step by step and analyze the PR context before giving your answer.

Context:
Diff summary:
Modified files (5):
- extensions/copilot/package.json
- extensions/copilot/src/extension/byok/vscode-node/openAIProvider.ts
- extensions/copilot/src/extension/byok/vscode-node/test/openAIProvider.spec.ts
- extensions/copilot/src/platform/endpoint/node/responsesApi.ts
- extensions/copilot/src/platform/endpoint/node/test/responsesApi.spec.ts
Additions: 118, Deletions: 3

Note: the dataset does not contain actual unified diff patches, so this summary uses file-level change metadata.

Commit Messages:
Add zero data retention configuration and tests for OpenAI provider
---
Fix error handling in OpenAIResponsesProcessor to return terminal ServerError completion
---
Merge branch 'main' into agents/investigate-failing-unit-test-fix","LLM_ERROR: Error code: 402 - {'error': {'message': 'The free trial quota for the service has been exhausted and postpaid billing is not enabled, so the service cannot be accessed. Please go to Console > Online Inference Service to enable postpaid billing. See: https://console.cloud.tencent.com/tokenhub/inference', 'message_zh': '服务免费体验额度已耗尽，且未开启后付费，无法正常访问。请前往控制台 > 在线推理服务开启后付费，查看链接：https://console.cloud.tencent.com/tokenhub/inference', 'code': '401008', 'type': 'gateway_error', 'request_id': '8779ab3b-8022-4ba9-ba2b-3435a9b59018'}}",,0.0,536,2026-07-13T12:30:30.824905+00:00
